,drug_name,drug_id,target_name,target_id,disease_name,disease_id,knowledge_source_r1,knowledge_source_r2
15157,antazoline,CHEBI:84115,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15158,triprolidine,CHEBI:84116,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15159,triprolidine,CHEBI:84116,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15160,triprolidine,CHEBI:84116,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15161,triprolidine,CHEBI:84116,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15162,flunisolide,CHEBI:5106,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15163,flunisolide,CHEBI:5106,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15164,flunisolide,CHEBI:5106,SERPINA6,NCBIGene:866,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15165,hydrocodone,CHEBI:5779,OPRM1,NCBIGene:4988,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15166,hydrocodone,CHEBI:5779,OPRM1,NCBIGene:4988,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15167,fluticasone,CHEBI:5134,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15168,fluticasone,CHEBI:5134,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15169,fluticasone,CHEBI:5134,SERPINA6,NCBIGene:866,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15170,desloratadine,CHEBI:291342,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15171,desloratadine,CHEBI:291342,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15172,desloratadine,CHEBI:291342,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15173,desloratadine,CHEBI:291342,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15174,pseudoephedrine,CHEBI:51209,DRD2,NCBIGene:1813,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15175,pseudoephedrine,CHEBI:51209,ADRA2A,NCBIGene:150,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15176,pseudoephedrine,CHEBI:51209,SLC6A2,NCBIGene:6530,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15177,pseudoephedrine,CHEBI:51209,ADRB2,NCBIGene:154,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15178,pseudoephedrine,CHEBI:51209,ADRA1A,NCBIGene:148,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15179,pseudoephedrine,CHEBI:51209,ADRA1A,NCBIGene:148,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15180,pseudoephedrine,CHEBI:51209,IL2,NCBIGene:3558,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15181,phenylephrine,CHEBI:8093,ADRA1A,NCBIGene:148,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15182,phenylephrine,CHEBI:8093,ADRA1A,NCBIGene:148,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15183,phenylephrine,CHEBI:8093,DRD2,NCBIGene:1813,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15184,phenylephrine,CHEBI:8093,ADRA1B,NCBIGene:147,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15185,phenylephrine,CHEBI:8093,ADRA1B,NCBIGene:147,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15186,phenylephrine,CHEBI:8093,ADRA1D,NCBIGene:146,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15187,phenylephrine,CHEBI:8093,ADRA1D,NCBIGene:146,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15188,diphenylpyraline,CHEBI:59788,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15189,diphenylpyraline,CHEBI:59788,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15190,diphenylpyraline,CHEBI:59788,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15191,diphenylpyraline,CHEBI:59788,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15192,cortisol,CHEBI:5783,SHBG,NCBIGene:6462,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15193,cortisol,CHEBI:5783,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15194,cortisol,CHEBI:5783,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15195,chlorpheniramine,CHEBI:52010,SLC6A2,NCBIGene:6530,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15196,chlorpheniramine,CHEBI:52010,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15197,chlorpheniramine,CHEBI:52010,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15198,chlorpheniramine,CHEBI:52010,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15199,chlorpheniramine,CHEBI:52010,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15200,caffeine,CHEBI:27732,ADORA1,NCBIGene:134,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15201,caffeine,CHEBI:27732,ADORA2A,NCBIGene:135,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15202,caffeine,CHEBI:27732,ADORA2B,NCBIGene:136,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15203,caffeine,CHEBI:27732,PDE4B,NCBIGene:5142,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15204,clemastine,CHEBI:3738,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15205,clemastine,CHEBI:3738,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15206,clemastine,CHEBI:3738,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15207,clemastine,CHEBI:3738,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15208,brompheniramine,CHEBI:3183,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15209,brompheniramine,CHEBI:3183,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15210,brompheniramine,CHEBI:3183,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15211,brompheniramine,CHEBI:3183,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15212,brompheniramine,CHEBI:3183,CHRM4,NCBIGene:1132,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15213,brompheniramine,CHEBI:3183,KCNH2,NCBIGene:3757,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15214,brompheniramine,CHEBI:3183,CHRM2,NCBIGene:1129,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15215,brompheniramine,CHEBI:3183,CHRM5,NCBIGene:1133,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15216,brompheniramine,CHEBI:3183,CHRM3,NCBIGene:1131,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15217,brompheniramine,CHEBI:3183,CHRM3,NCBIGene:1131,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15218,brompheniramine,CHEBI:3183,CHRM1,NCBIGene:1128,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15219,brompheniramine,CHEBI:3183,CHRM1,NCBIGene:1128,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15220,methylprednisolone,CHEBI:6888,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15221,methylprednisolone,CHEBI:6888,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15222,mometasone,CHEBI:6970,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15223,mometasone,CHEBI:6970,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15224,budesonide,CHEBI:3207,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15225,budesonide,CHEBI:3207,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15226,ephedrine,CHEBI:15407,DRD2,NCBIGene:1813,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15227,ephedrine,CHEBI:15407,ADRA1A,NCBIGene:148,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15228,ephedrine,CHEBI:15407,ADRA1A,NCBIGene:148,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15229,ephedrine,CHEBI:15407,SLC6A2,NCBIGene:6530,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15230,ephedrine,CHEBI:15407,ADRB2,NCBIGene:154,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15231,hydroxyzine,CHEBI:5818,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15232,hydroxyzine,CHEBI:5818,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15233,hydroxyzine,CHEBI:5818,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15234,hydroxyzine,CHEBI:5818,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15235,fexofenadine,CHEBI:5050,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15236,fexofenadine,CHEBI:5050,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15237,fexofenadine,CHEBI:5050,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15238,fexofenadine,CHEBI:5050,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15239,chlophedianol,CHEBI:135207,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15240,chlophedianol,CHEBI:135207,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15241,chlophedianol,CHEBI:135207,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15242,chlophedianol,CHEBI:135207,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15243,dextromethorphan,CHEBI:4470,OPRM1,NCBIGene:4988,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15244,dextromethorphan,CHEBI:4470,OPRM1,NCBIGene:4988,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15245,dextromethorphan,CHEBI:4470,SLC6A2,NCBIGene:6530,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15246,beclometasone,CHEBI:3001,SERPINA6,NCBIGene:866,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15247,beclometasone,CHEBI:3001,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15248,beclometasone,CHEBI:3001,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15249,paracetamol,CHEBI:46195,SLC6A2,NCBIGene:6530,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15250,paracetamol,CHEBI:46195,TRPV1,NCBIGene:7442,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15251,paracetamol,CHEBI:46195,PTGS1,NCBIGene:5742,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15252,paracetamol,CHEBI:46195,SULT1A1,NCBIGene:6817,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15253,paracetamol,CHEBI:46195,PTGS2,NCBIGene:5743,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15254,paracetamol,CHEBI:46195,PTGS2,NCBIGene:5743,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15255,paracetamol,CHEBI:46195,CNR1,NCBIGene:1268,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15256,cyproheptadine,CHEBI:4046,CHRM3,NCBIGene:1131,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15257,cyproheptadine,CHEBI:4046,CHRM3,NCBIGene:1131,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15258,cyproheptadine,CHEBI:4046,HTR2A,NCBIGene:3356,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15259,cyproheptadine,CHEBI:4046,CHRM2,NCBIGene:1129,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15260,cyproheptadine,CHEBI:4046,SLC6A2,NCBIGene:6530,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15261,cyproheptadine,CHEBI:4046,CHRM1,NCBIGene:1128,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15262,cyproheptadine,CHEBI:4046,CHRM1,NCBIGene:1128,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15263,cyproheptadine,CHEBI:4046,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15264,cyproheptadine,CHEBI:4046,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15265,cyproheptadine,CHEBI:4046,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15266,cyproheptadine,CHEBI:4046,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15267,cyproheptadine,CHEBI:4046,DRD2,NCBIGene:1813,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15268,N-methyl scopolamine,CHEBI:135361,CHRM2,NCBIGene:1129,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15269,N-methyl scopolamine,CHEBI:135361,CHRM4,NCBIGene:1132,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15270,dexbrompheniramine,CHEBI:59269,KCNH2,NCBIGene:3757,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15271,dexbrompheniramine,CHEBI:59269,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15272,dexbrompheniramine,CHEBI:59269,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15273,dexbrompheniramine,CHEBI:59269,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15274,dexbrompheniramine,CHEBI:59269,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15275,prednisolone,CHEBI:8378,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15276,prednisolone,CHEBI:8378,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15277,prednisolone,CHEBI:8378,SERPINA6,NCBIGene:866,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15278,astemizole,CHEBI:2896,HLA-A,NCBIGene:3105,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15279,astemizole,CHEBI:2896,KCNH2,NCBIGene:3757,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15280,astemizole,CHEBI:2896,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15281,astemizole,CHEBI:2896,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15282,astemizole,CHEBI:2896,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15283,astemizole,CHEBI:2896,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15284,methdilazine,CHEBI:6823,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15285,methdilazine,CHEBI:6823,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15286,methdilazine,CHEBI:6823,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15287,methdilazine,CHEBI:6823,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15288,codeine,CHEBI:16714,OPRM1,NCBIGene:4988,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15289,codeine,CHEBI:16714,OPRM1,NCBIGene:4988,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15290,carbinoxamine,CHEBI:3398,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15291,carbinoxamine,CHEBI:3398,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15292,carbinoxamine,CHEBI:3398,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15293,carbinoxamine,CHEBI:3398,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15294,betamethasone,CHEBI:3077,PTGS2,NCBIGene:5743,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15295,betamethasone,CHEBI:3077,PTGS2,NCBIGene:5743,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15296,betamethasone,CHEBI:3077,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15297,betamethasone,CHEBI:3077,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15298,betamethasone,CHEBI:3077,PLA2G1B,NCBIGene:5319,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15299,doxylamine,CHEBI:51380,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15300,doxylamine,CHEBI:51380,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15301,doxylamine,CHEBI:51380,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15302,doxylamine,CHEBI:51380,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15303,doxylamine,CHEBI:51380,CHRM1,NCBIGene:1128,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15304,doxylamine,CHEBI:51380,CHRM1,NCBIGene:1128,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15305,loratadine,CHEBI:6538,KCNH2,NCBIGene:3757,allergic rhinitis,MONDO:0011786,infores:tiga,infores:drugcentral
15306,loratadine,CHEBI:6538,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15307,loratadine,CHEBI:6538,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15308,loratadine,CHEBI:6538,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15309,loratadine,CHEBI:6538,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15310,azatadine,CHEBI:2946,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15311,azatadine,CHEBI:2946,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:disgenet,infores:drugcentral
15312,azatadine,CHEBI:2946,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:ctd,infores:drugcentral
15313,azatadine,CHEBI:2946,HRH1,NCBIGene:3269,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15314,triamcinolone,CHEBI:9667,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15315,triamcinolone,CHEBI:9667,NR3C1,NCBIGene:2908,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15316,triamcinolone,CHEBI:9667,PTGS2,NCBIGene:5743,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15317,triamcinolone,CHEBI:9667,PTGS2,NCBIGene:5743,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15318,triamcinolone,CHEBI:9667,SERPINA6,NCBIGene:866,allergic rhinitis,MONDO:0011786,infores:drugcentral,infores:drugcentral
15319,cromoglicic acid,CHEBI:59773,S100P,NCBIGene:6286,allergic rhinitis,MONDO:0011786,infores:drugmechdb,infores:drugcentral
15320,ibuprofen,CHEBI:5855,PTGS1,NCBIGene:5742,patent ductus arteriosus,MONDO:0011827,infores:drugcentral,infores:drugcentral
15321,ibuprofen,CHEBI:5855,PTGS1,NCBIGene:5742,patent ductus arteriosus,MONDO:0011827,infores:drugmechdb,infores:drugcentral
15322,ibuprofen,CHEBI:5855,PTGS2,NCBIGene:5743,patent ductus arteriosus,MONDO:0011827,infores:drugcentral,infores:drugcentral
15323,ibuprofen,CHEBI:5855,PTGS2,NCBIGene:5743,patent ductus arteriosus,MONDO:0011827,infores:drugmechdb,infores:drugcentral
15324,ibuprofen,CHEBI:5855,CXCL8,NCBIGene:3576,patent ductus arteriosus,MONDO:0011827,infores:drugcentral,infores:drugcentral
15325,ibuprofen,CHEBI:5855,ALB,NCBIGene:213,patent ductus arteriosus,MONDO:0011827,infores:hpo-annotations,infores:drugcentral
