target_id,target_name,disease_id,disease_name,edge_name
NCBIGene:6261,ryr1,MONDO:0012239,"congenital myopathy 4b, autosomal recessive",biolink:target_for
NCBIGene:6261,ryr1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6261,ryr1,MONDO:0020485,king-denborough syndrome,biolink:target_for
NCBIGene:6550,slc9a3,MONDO:0014808,congenital secretory sodium diarrhea 8,biolink:target_for
NCBIGene:5137,pde1c,MONDO:0029137,"hearing loss, autosomal dominant 74",biolink:target_for
NCBIGene:1591,cyp24a1,MONDO:0020739,"hypercalcemia, infantile, 1",biolink:target_for
NCBIGene:9021,socs3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:823,capn1,MONDO:0014827,autosomal recessive spastic paraplegia type 76,biolink:target_for
NCBIGene:1545,cyp1b1,MONDO:0015016,anterior segment dysgenesis 6,biolink:target_for
NCBIGene:1545,cyp1b1,MONDO:0009277,glaucoma 3a,biolink:target_for
NCBIGene:1545,cyp1b1,MONDO:0007664,"glaucoma 1, open angle, a",biolink:target_for
NCBIGene:8314,bap1,MONDO:0006292,malignant mesothelioma,biolink:target_for
NCBIGene:8314,bap1,OMIM:614327,tumor predisposition syndrome 1,biolink:target_for
NCBIGene:8314,bap1,MONDO:0006486,uveal melanoma,biolink:target_for
NCBIGene:8314,bap1,MONDO:0859230,kury-isidor syndrome,biolink:target_for
NCBIGene:2625,gata3,MONDO:0007797,hypoparathyroidism-deafness-renal disease syndrome,biolink:target_for
NCBIGene:10892,malt1,MONDO:0014197,combined immunodeficiency due to malt1 deficiency,biolink:target_for
NCBIGene:10892,malt1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4091,smad6,MONDO:0013902,aortic valve disease 2,biolink:target_for
NCBIGene:4091,smad6,MONDO:0044315,craniosynostosis 7,biolink:target_for
NCBIGene:4091,smad6,MONDO:0017985,congenital radioulnar synostosis,biolink:target_for
NCBIGene:3426,cfi,MONDO:0001549,hemolytic-uremic syndrome,biolink:target_for
NCBIGene:3426,cfi,MONDO:0012594,complement factor i deficiency,biolink:target_for
NCBIGene:3426,cfi,MONDO:0014189,age related macular degeneration 13,biolink:target_for
NCBIGene:23600,amacr,MONDO:0013681,alpha-methylacyl-coa racemase deficiency,biolink:target_for
NCBIGene:23600,amacr,MONDO:0008967,congenital bile acid synthesis defect 4,biolink:target_for
NCBIGene:1859,dyrk1a,MONDO:0013578,dyrk1a-related intellectual disability syndrome,biolink:target_for
NCBIGene:1910,ednrb,MONDO:0018094,waardenburg syndrome,biolink:target_for
NCBIGene:1910,ednrb,MONDO:0018309,hirschsprung disease,biolink:target_for
NCBIGene:1910,ednrb,MONDO:0010895,abcd syndrome,biolink:target_for
NCBIGene:1910,ednrb,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:4883,npr3,MONDO:0859194,boudin-mortier syndrome,biolink:target_for
NCBIGene:8516,itga8,MONDO:0024519,renal hypodysplasia/aplasia 1,biolink:target_for
NCBIGene:5244,abcb4,MONDO:0011214,progressive familial intrahepatic cholestasis type 3,biolink:target_for
NCBIGene:5244,abcb4,MONDO:0100429,intrahepatic cholestasis of pregnancy,biolink:target_for
NCBIGene:5244,abcb4,MONDO:0005281,gallbladder disorder,biolink:target_for
NCBIGene:5663,psen1,MONDO:0011913,alzheimer disease 3,biolink:target_for
NCBIGene:5663,psen1,MONDO:0017276,frontotemporal dementia,biolink:target_for
NCBIGene:5663,psen1,MONDO:0013371,dilated cardiomyopathy 1u,biolink:target_for
NCBIGene:5663,psen1,MONDO:0013398,"acne inversa, familial, 3",biolink:target_for
NCBIGene:5663,psen1,MONDO:0008243,pick disease,biolink:target_for
NCBIGene:6455,sh3gl1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:348980,hcn1,MONDO:0014377,"developmental and epileptic encephalopathy, 24",biolink:target_for
NCBIGene:348980,hcn1,MONDO:0032777,"generalized epilepsy with febrile seizures plus, type 10",biolink:target_for
NCBIGene:6304,satb1,MONDO:0030990,kohlschutter-tonz syndrome-like,biolink:target_for
NCBIGene:6304,satb1,MONDO:0030988,developmental delay with dysmorphic facies and dental anomalies,biolink:target_for
NCBIGene:54658,ugt1a1,MONDO:0007745,gilbert syndrome,biolink:target_for
NCBIGene:54658,ugt1a1,MONDO:0009383,transient familial neonatal hyperbilirubinemia,biolink:target_for
NCBIGene:54658,ugt1a1,MONDO:0009044,crigler-najjar syndrome,biolink:target_for
NCBIGene:54658,ugt1a1,MONDO:0009044,crigler-najjar syndrome,biolink:target_for
NCBIGene:5999,rgs4,MONDO:0005090,schizophrenia,biolink:target_for
UniProtKB:P57078,ripk4_human receptor-interacting serine/threonine-protein kinase 4 (sprot),MONDO:0009901,bartsocas-papas syndrome 1,biolink:target_for
UniProtKB:P57078,ripk4_human receptor-interacting serine/threonine-protein kinase 4 (sprot),MONDO:0008959,chand syndrome,biolink:target_for
NCBIGene:4092,smad7,MONDO:0005575,colorectal cancer,biolink:target_for
NCBIGene:4318,mmp9,MONDO:0044339,lumbar disk degenerative disorder,biolink:target_for
NCBIGene:4318,mmp9,MONDO:0013113,metaphyseal anadysplasia 2,biolink:target_for
NCBIGene:79651,rhbdf2,MONDO:0007856,palmoplantar keratoderma-esophageal carcinoma syndrome,biolink:target_for
NCBIGene:3798,kif5a,MONDO:0011408,hereditary spastic paraplegia 10,biolink:target_for
NCBIGene:3798,kif5a,MONDO:0014979,"myoclonus, intractable, neonatal",biolink:target_for
NCBIGene:3798,kif5a,UMLS:C5703472,amyotrophic lateral sclerosis 25,biolink:target_for
NCBIGene:6424,sfrp4,MONDO:0009943,pyle disease,biolink:target_for
NCBIGene:1259,cnga1,MONDO:0013405,retinitis pigmentosa 49,biolink:target_for
NCBIGene:2896,grn,MONDO:0017276,frontotemporal dementia,biolink:target_for
NCBIGene:2896,grn,MONDO:0013866,neuronal ceroid lipofuscinosis 11,biolink:target_for
NCBIGene:6557,slc12a1,MONDO:0100344,bartter disease type 1,biolink:target_for
NCBIGene:3604,tnfrsf9,MONDO:0859526,immunodeficiency 109 with lymphoproliferation,biolink:target_for
NCBIGene:857,cav1,MONDO:0006536,congenital generalized lipodystrophy,biolink:target_for
NCBIGene:857,cav1,MONDO:0014135,"pulmonary hypertension, primary, 3",biolink:target_for
NCBIGene:857,cav1,MONDO:0020088,familial partial lipodystrophy,biolink:target_for
NCBIGene:8013,nr4a3,MONDO:0012817,ewing sarcoma,biolink:target_for
NCBIGene:8013,nr4a3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2147,f2,MONDO:0013361,congenital prothrombin deficiency,biolink:target_for
NCBIGene:2147,f2,HP:0002140,ischemic stroke,biolink:target_for
NCBIGene:2147,f2,MONDO:0008559,thrombophilia due to thrombin defect,biolink:target_for
NCBIGene:2147,f2,MONDO:0013728,"pregnancy loss, recurrent, susceptibility to, 2",biolink:target_for
NCBIGene:10413,yap1,MONDO:0007355,uveal coloboma-cleft lip and palate-intellectual disability,biolink:target_for
NCBIGene:5914,rara,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:54795,trpm4,MONDO:0007240,"progressive familial heart block, type 1a",biolink:target_for
NCBIGene:54795,trpm4,MONDO:0032801,erythrokeratodermia variabilis et progressiva 6,biolink:target_for
NCBIGene:5406,pnlip,MONDO:0013700,pancreatic triacylglycerol lipase deficiency,biolink:target_for
NCBIGene:9244,crlf1,MONDO:0010091,cold-induced sweating syndrome 1,biolink:target_for
NCBIGene:83933,hdac10,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5795,ptprj,MONDO:0957578,thrombocytopenia 10,biolink:target_for
NCBIGene:5350,pln,MONDO:0012362,dilated cardiomyopathy 1p,biolink:target_for
NCBIGene:5350,pln,MONDO:0013475,hypertrophic cardiomyopathy 18,biolink:target_for
NCBIGene:208,akt2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:208,akt2,MONDO:0005148,type 2 diabetes mellitus,biolink:target_for
NCBIGene:208,akt2,MONDO:0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,biolink:target_for
NCBIGene:3949,ldlr,MONDO:0007750,"hypercholesterolemia, familial, 1",biolink:target_for
NCBIGene:4092,smad7,MONDO:0005575,colorectal cancer,biolink:target_for
NCBIGene:587,bcat2,MONDO:0100058,hypervalinemia and hyperleucine-isoleucinemia,biolink:target_for
NCBIGene:5184,pepd,MONDO:0008221,prolidase deficiency,biolink:target_for
NCBIGene:10216,prg4,MONDO:0008828,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,biolink:target_for
NCBIGene:4099,mag,MONDO:0014729,hereditary spastic paraplegia 75,biolink:target_for
NCBIGene:3454,ifnar1,MONDO:0030970,"immunodeficiency 106, susceptibility to viral infections",biolink:target_for
NCBIGene:3593,il12b,MONDO:0013954,mendelian susceptibility to mycobacterial diseases due to complete il12b deficiency,biolink:target_for
NCBIGene:3593,il12b,MONDO:0012959,"psoriasis 11, susceptibility to",biolink:target_for
NCBIGene:5837,pygm,MONDO:0009293,glycogen storage disease v,biolink:target_for
NCBIGene:6506,slc1a2,MONDO:0014916,"developmental and epileptic encephalopathy, 41",biolink:target_for
NCBIGene:5447,por,MONDO:0008726,antley-bixler syndrome with genital anomalies and disordered steroidogenesis,biolink:target_for
NCBIGene:5447,por,MONDO:0013310,congenital adrenal hyperplasia due to cytochrome p450 oxidoreductase deficiency,biolink:target_for
NCBIGene:3853,krt6a,MONDO:0014324,pachyonychia congenita 3,biolink:target_for
NCBIGene:402,arl2,MONDO:0033644,"microcornea, rod-cone dystrophy, cataract, and posterior staphyloma 1",biolink:target_for
NCBIGene:3684,itgam,MONDO:0007915,systemic lupus erythematosus,biolink:target_for
NCBIGene:7291,twist1,MONDO:0007042,saethre-chotzen syndrome,biolink:target_for
NCBIGene:7291,twist1,MONDO:0008391,robinow-sorauf syndrome,biolink:target_for
NCBIGene:7291,twist1,MONDO:0007399,twist1-related craniosynostosis,biolink:target_for
NCBIGene:7291,twist1,MONDO:0060592,sweeney-cox syndrome,biolink:target_for
UniProtKB:Q16637,smn_human survival motor neuron protein (sprot),MONDO:0011436,autosomal recessive distal spinal muscular atrophy 1,biolink:target_for
UniProtKB:Q16637,smn_human survival motor neuron protein (sprot),MONDO:0011585,autosomal recessive distal spinal muscular atrophy 2,biolink:target_for
UniProtKB:Q16637,smn_human survival motor neuron protein (sprot),MONDO:0001516,spinal muscular atrophy,biolink:target_for
UniProtKB:Q16637,smn_human survival motor neuron protein (sprot),UMLS:C2931844,spinal muscular atrophy 4,biolink:target_for
NCBIGene:6929,tcf3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6929,tcf3,MONDO:0014840,"agammaglobulinemia 8, autosomal dominant",biolink:target_for
NCBIGene:6929,tcf3,MONDO:0859234,"agammaglobulinemia 8b, autosomal recessive",biolink:target_for
NCBIGene:9020,map3k14,MONDO:0957535,immunodeficiency 112,biolink:target_for
NCBIGene:4771,nf2,DOID:0111252,vestibular schwannomatosis,biolink:target_for
NCBIGene:4771,nf2,MONDO:0006292,malignant mesothelioma,biolink:target_for
NCBIGene:6566,slc16a1,MONDO:0016527,glycogen storage disease due to lactate dehydrogenase deficiency,biolink:target_for
NCBIGene:6566,slc16a1,MONDO:0012396,exercise-induced hyperinsulinism,biolink:target_for
NCBIGene:6566,slc16a1,MONDO:0014490,ketoacidosis due to monocarboxylate transporter-1 deficiency,biolink:target_for
NCBIGene:6873,taf2,MONDO:0014273,microcephaly-thin corpus callosum-intellectual disability syndrome,biolink:target_for
NCBIGene:5294,pik3cg,MONDO:0030717,immunodeficiency 97 with autoinflammation,biolink:target_for
NCBIGene:10560,slc19a2,MONDO:0009575,thiamine-responsive megaloblastic anemia syndrome,biolink:target_for
NCBIGene:2582,gale,MONDO:0018116,galactosemia,biolink:target_for
NCBIGene:7852,cxcr4,MONDO:8000006,whim syndrome 1,biolink:target_for
NCBIGene:7852,cxcr4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:27086,foxp1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:27086,foxp1,MONDO:0013352,intellectual disability-severe speech delay-mild dysmorphism syndrome,biolink:target_for
NCBIGene:2893,gria4,MONDO:0060641,neurodevelopmental disorder with or without seizures and gait abnormalities,biolink:target_for
NCBIGene:2990,gusb,MONDO:0009662,mucopolysaccharidosis type 7,biolink:target_for
NCBIGene:387,rhoa,MONDO:0032884,"ectodermal dysplasia with facial dysmorphism and acral, ocular, and brain anomalies",biolink:target_for
NCBIGene:8200,gdf5,MONDO:0008703,acromesomelic dysplasia 2a,biolink:target_for
NCBIGene:8200,gdf5,MONDO:0008717,"acromesomelic dysplasia 2c, hunter-thompson type",biolink:target_for
NCBIGene:8200,gdf5,MONDO:0007221,brachydactyly type c,biolink:target_for
NCBIGene:8200,gdf5,MONDO:0009231,acromesomelic dysplasia 2b,biolink:target_for
NCBIGene:8200,gdf5,MONDO:0014125,"symphalangism, proximal, 1b",biolink:target_for
NCBIGene:8200,gdf5,MONDO:0012394,multiple synostoses syndrome 2,biolink:target_for
NCBIGene:8200,gdf5,MONDO:0007216,brachydactyly type a2,biolink:target_for
NCBIGene:8200,gdf5,MONDO:0012893,osteoarthritis susceptibility 5,biolink:target_for
NCBIGene:8200,gdf5,MONDO:0007215,brachydactyly type a1,biolink:target_for
NCBIGene:2064,erbb2,MONDO:0021042,glioma,biolink:target_for
NCBIGene:2064,erbb2,MONDO:0008170,ovarian cancer,biolink:target_for
NCBIGene:2064,erbb2,MONDO:0008903,lung cancer,biolink:target_for
NCBIGene:2064,erbb2,MONDO:0001056,gastric cancer,biolink:target_for
NCBIGene:2064,erbb2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:2064,erbb2,MONDO:0030399,"visceral neuropathy, familial, 2, autosomal recessive",biolink:target_for
NCBIGene:27178,il37,MONDO:0005265,inflammatory bowel disease,biolink:target_for
NCBIGene:4597,mvd,MONDO:0013868,"porokeratosis 7, multiple types",biolink:target_for
NCBIGene:1294,col7a1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1294,col7a1,MONDO:0007549,generalized dominant dystrophic epidermolysis bullosa,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0009179,recessive dystrophic epidermolysis bullosa,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0007548,transient bullous dermolysis of the newborn,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0007552,pretibial dystrophic epidermolysis bullosa,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0007557,epidermolysis bullosa with congenital localized absence of skin and deformity of nails,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0011398,dystrophic epidermolysis bullosa pruriginosa,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0007867,nonsyndromic congenital nail disorder 2,biolink:target_for
NCBIGene:1294,col7a1,MONDO:0800206,epidermolysis bullosa dystrophica with subcorneal cleavage,biolink:target_for
NCBIGene:9833,melk,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3977,lifr,MONDO:0800043,stüve-wiedemann syndrome 1,biolink:target_for
NCBIGene:3977,lifr,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:57551,taok1,MONDO:0859199,developmental delay with or without intellectual impairment or behavioral abnormalities,biolink:target_for
NCBIGene:7299,tyr,MONDO:0008746,oculocutaneous albinism type 2,biolink:target_for
NCBIGene:7299,tyr,MONDO:0008746,oculocutaneous albinism type 2,biolink:target_for
NCBIGene:197,ahsg,MONDO:0021035,alopecia-intellectual disability syndrome 1,biolink:target_for
NCBIGene:4638,mylk,MONDO:0013418,"aortic aneurysm, familial thoracic 7",biolink:target_for
NCBIGene:4638,mylk,MONDO:0025986,megacystis-microcolon-intestinal hypoperistalsis syndrome,biolink:target_for
NCBIGene:545,atr,MONDO:0008869,seckel syndrome 1,biolink:target_for
NCBIGene:545,atr,OMIM:614564,"cutaneous telangiectasia and cancer syndrome, familial",biolink:target_for
NCBIGene:472,atm,MONDO:0008840,ataxia telangiectasia,biolink:target_for
NCBIGene:472,atm,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7040,tgfb1,MONDO:0007542,camurati-engelmann disease,biolink:target_for
NCBIGene:7040,tgfb1,MONDO:0032601,"inflammatory bowel disease, immunodeficiency, and encephalopathy",biolink:target_for
NCBIGene:6795,aurkc,MONDO:0009461,spermatogenic failure 5,biolink:target_for
NCBIGene:1080,cftr,MONDO:0009061,cystic fibrosis,biolink:target_for
NCBIGene:1080,cftr,MONDO:0010178,congenital bilateral aplasia of vas deferens from cftr mutation,biolink:target_for
NCBIGene:8492,prss12,MONDO:0009580,"intellectual disability, autosomal recessive 1",biolink:target_for
NCBIGene:5538,ppt1,MONDO:0009744,neuronal ceroid lipofuscinosis 1,biolink:target_for
NCBIGene:51776,map3k20,MONDO:0014816,split-foot malformation-mesoaxial polydactyly syndrome,biolink:target_for
NCBIGene:51776,map3k20,MONDO:0054695,"myopathy, centronuclear, 6, with fiber-type disproportion",biolink:target_for
NCBIGene:5346,plin1,MONDO:0020088,familial partial lipodystrophy,biolink:target_for
NCBIGene:2984,gucy2c,MONDO:0013825,congenital diarrhea 6,biolink:target_for
NCBIGene:2984,gucy2c,MONDO:0054868,meconium ileus,biolink:target_for
NCBIGene:23097,cdk19,MONDO:0030059,"developmental and epileptic encephalopathy, 87",biolink:target_for
NCBIGene:5837,pygm,MONDO:0009293,glycogen storage disease v,biolink:target_for
NCBIGene:23417,mlycd,MONDO:0009556,malonic aciduria,biolink:target_for
NCBIGene:410,arsa,MONDO:0018868,metachromatic leukodystrophy,biolink:target_for
NCBIGene:410,arsa,MONDO:0010088,mucosulfatidosis,biolink:target_for
NCBIGene:80347,coasy,MONDO:0014290,neurodegeneration with brain iron accumulation 6,biolink:target_for
NCBIGene:80347,coasy,MONDO:0020135,pontocerebellar hypoplasia,biolink:target_for
NCBIGene:4337,mocs1,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type a,biolink:target_for
NCBIGene:85366,mylk2,MONDO:0007267,hypertrophic cardiomyopathy 3,biolink:target_for
NCBIGene:23522,kat6b,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23522,kat6b,MONDO:0011365,"blepharophimosis - intellectual disability syndrome, sbbys type",biolink:target_for
NCBIGene:23522,kat6b,MONDO:0011640,genitopatellar syndrome,biolink:target_for
NCBIGene:7298,tyms,OMIM:620040,"dyskeratosis congenita, digenic",biolink:target_for
NCBIGene:3425,idua,MONDO:0019249,mucopolysaccharidosis,biolink:target_for
NCBIGene:3425,idua,MONDO:0011759,hurler-scheie syndrome,biolink:target_for
NCBIGene:3425,idua,MONDO:0019249,mucopolysaccharidosis,biolink:target_for
NCBIGene:7075,tie1,MONDO:0030316,lymphatic malformation 11,biolink:target_for
NCBIGene:7965,aimp2,MONDO:0054817,"leukodystrophy, hypomyelinating, 17",biolink:target_for
NCBIGene:5741,pth,MONDO:0007796,"hypoparathyroidism, familial isolated 1",biolink:target_for
NCBIGene:10568,slc34a2,MONDO:0009928,pulmonary alveolar microlithiasis,biolink:target_for
NCBIGene:10568,slc34a2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1441,csf3r,MONDO:0008092,hereditary neutrophilia,biolink:target_for
NCBIGene:1441,csf3r,MONDO:0014865,autosomal recessive severe congenital neutropenia due to csf3r deficiency,biolink:target_for
NCBIGene:29960,mrm2,MONDO:0032815,mitochondrial dna depletion syndrome 17,biolink:target_for
NCBIGene:7068,thrb,MONDO:0008569,"thyroid hormone resistance, generalized, autosomal dominant",biolink:target_for
NCBIGene:7068,thrb,MONDO:0010131,"thyroid hormone resistance, generalized, autosomal recessive",biolink:target_for
NCBIGene:7068,thrb,MONDO:0007784,selective pituitary resistance to thyroid hormone,biolink:target_for
NCBIGene:5165,pdk3,MONDO:0010479,charcot-marie-tooth disease x-linked dominant 6,biolink:target_for
NCBIGene:673,braf,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
