drug_id,drug_name,disease_id,disease_name,edge_name
CHEBI:48947,Clavulanic acid,MONDO:0021201,skin infection,biolink:treats
CHEBI:50694,Minocycline,MONDO:0021201,skin infection,biolink:treats
CHEBI:59343,Cefditoren,MONDO:0021201,skin infection,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0021201,skin infection,biolink:treats
CHEBI:600103,daptomycin,MONDO:0021201,skin infection,biolink:treats
CHEBI:60070,ertapenem sodium,MONDO:0021201,skin infection,biolink:treats
CHEBI:63598,Levofloxacin,MONDO:0021201,skin infection,biolink:treats
CHEBI:63607,Linezolid,MONDO:0021201,skin infection,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0021201,skin infection,biolink:treats
CHEBI:6770,meropenem trihydrate,MONDO:0021201,skin infection,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0021201,skin infection,biolink:treats
CHEBI:7008,MOXIFLOXACIN HYDROCHLORIDE,MONDO:0021201,skin infection,biolink:treats
CHEBI:70714,CEFTAROLINE FOSAMIL ACETATE,MONDO:0021201,skin infection,biolink:treats
CHEBI:71226,TELAVANCIN HYDROCHLORIDE,MONDO:0021201,skin infection,biolink:treats
CHEBI:7963,PENICILLIN G POTASSIUM,MONDO:0021201,skin infection,biolink:treats
CHEBI:7967,PENICILLIN V POTASSIUM,MONDO:0021201,skin infection,biolink:treats
CHEBI:94511,"2-[[1-(2-amino-4-thiazolyl)-2-[[(2S,3S)-2-methyl-4-oxo-1-sulfo-3-azetidinyl]amino]-2-oxoethylidene]amino]oxy-2-methylpropanoic acid",MONDO:0021201,skin infection,biolink:treats
CHEBI:9763,Trovafloxacin,MONDO:0021201,skin infection,biolink:treats
NameRes Failed,NameRes Failed,MONDO:0021201,skin infection,biolink:treats
RXCUI:374806,bacitracin / hydrocortisone / neomycin / polymyxin B Ophthalmic Ointment,MONDO:0021201,skin infection,biolink:treats
RXCUI:57773,Unasyn,MONDO:0021201,skin infection,biolink:treats
RXCUI:74170,Zosyn,MONDO:0021201,skin infection,biolink:treats
UNII:4W0459ZA4V,cefprozil,MONDO:0021201,skin infection,biolink:treats
UNII:M4EN45951F,Cefixime anhydrous disodium,MONDO:0021201,skin infection,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0021210,trachea neoplasm,biolink:treats
CHEBI:31643,Gadoteridol,MONDO:0021211,brain neoplasm,biolink:treats
CHEBI:31824,MESNA,MONDO:0021211,brain neoplasm,biolink:treats
CHEBI:4911,Etoposide,MONDO:0021211,brain neoplasm,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0021211,brain neoplasm,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0021211,brain neoplasm,biolink:treats
CHEBI:8382,Prednisone,MONDO:0021211,brain neoplasm,biolink:treats
DRUGBANK:DB15621,Influenza A virus A/South Australia/34/2019 IVR-197 (H3N2) antigen (formaldehyde inactivated),MONDO:0021211,brain neoplasm,biolink:treats
UNII:3A58010674,Pegfilgrastim,MONDO:0021211,brain neoplasm,biolink:treats
CHEBI:187893,Baclofen,MONDO:0021234,spinal cord neoplasm,biolink:treats
CHEBI:46345,Fluorouracil,MONDO:0021234,spinal cord neoplasm,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0021234,spinal cord neoplasm,biolink:treats
CHEBI:8382,Prednisone,MONDO:0021234,spinal cord neoplasm,biolink:treats
DRUGBANK:DB15621,Influenza A virus A/South Australia/34/2019 IVR-197 (H3N2) antigen (formaldehyde inactivated),MONDO:0021234,spinal cord neoplasm,biolink:treats
CHEBI:46345,Fluorouracil,MONDO:0021245,oral cavity neoplasm,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0021259,prostate neoplasm,biolink:treats
CHEBI:5127,Flurandrenolide,MONDO:0021340,intertrigo,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0021340,intertrigo,biolink:treats
CHEBI:5950,Diiodohydroxyquinoline,MONDO:0021340,intertrigo,biolink:treats
RXCUI:377716,hydrocortisone / iodoquinol Topical Cream,MONDO:0021340,intertrigo,biolink:treats
CHEBI:31617,fludeoxyglucose (18F),MONDO:0021348,neoplasm of testis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0021348,neoplasm of testis,biolink:treats
CHEBI:17401,Phytic acid,MONDO:0021353,tumor of uterus,biolink:treats
CHEBI:31690,IMATINIB MESYLATE,MONDO:0021367,"leukemia, myeloid, accelerated-phase",biolink:treats
CHEBI:39112,Bosutinib,MONDO:0021367,"leukemia, myeloid, accelerated-phase",biolink:treats
CHEBI:52172,Nilotinib,MONDO:0021367,"leukemia, myeloid, accelerated-phase",biolink:treats
CHEBI:78543,Ponatinib,MONDO:0021367,"leukemia, myeloid, accelerated-phase",biolink:treats
CHEBI:46345,Fluorouracil,MONDO:0021443,benign neoplasm of lymph node,biolink:treats
PUBCHEM.COMPOUND:52946590,isosulfan blue inner salt,MONDO:0021443,benign neoplasm of lymph node,biolink:treats
UNII:39N9K8S2A4,isosulfan blue,MONDO:0021443,benign neoplasm of lymph node,biolink:treats
CHEBI:7915,Pantoprazole,MONDO:0021449,benign neoplasm of stomach,biolink:treats
CHEBI:8382,Prednisone,MONDO:0021553,transverse myelitis,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0021581,connective tissue neoplasm,biolink:treats
CHEBI:6520,Lomustine,MONDO:0021632,primary brain neoplasm,biolink:treats
CHEBI:167672,Tovorafenib,MONDO:0021637,low grade glioma,biolink:treats
CHEBI:75045,Dabrafenib,MONDO:0021637,low grade glioma,biolink:treats
CHEBI:75991,TRAMETINIB DIMETHYL SULFOXIDE,MONDO:0021637,low grade glioma,biolink:treats
CHEBI:38561,fluvastatin,MONDO:0021661,coronary atherosclerosis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0021661,coronary atherosclerosis,biolink:treats
CHEBI:8361,PRAVASTATIN SODIUM,MONDO:0021661,coronary atherosclerosis,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0021666,ear infection,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,MONDO:0021666,ear infection,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0021666,ear infection,biolink:treats
CHEBI:36796,duloxetine,MONDO:0021667,neuralgia,biolink:treats
CHEBI:64356,Pregabalin,MONDO:0021667,neuralgia,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0021667,neuralgia,biolink:treats
CHEBI:8890,Ropivacaine,MONDO:0021667,neuralgia,biolink:treats
CHEBI:17833,Gentamicin,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:2637,Amikacin,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:27902,Tetracycline,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:34650,colistimethate sodium,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:45924,Trimethoprim,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:4735,Edetic acid,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:7963,PENICILLIN G POTASSIUM,MONDO:0021678,gram-negative bacterial infections,biolink:treats
CHEBI:17606,Iodine,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:2637,Amikacin,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:3514,Ceftriaxone disodium salt hemiheptahydrate,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:3614,Chlorhexidine,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:4911,Etoposide,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:55340,MORPHINE HYDROCHLORIDE,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:63607,Linezolid,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:6538,Loratadine,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:7008,MOXIFLOXACIN HYDROCHLORIDE,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:71226,TELAVANCIN HYDROCHLORIDE,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:8382,Prednisone,MONDO:0021679,gram-positive bacterial infections,biolink:treats
PUBCHEM.COMPOUND:70404517,Amoxicillin hydrate,MONDO:0021679,gram-positive bacterial infections,biolink:treats
CHEBI:2637,Amikacin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:28971,Ampicillin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:3483,CEFAZOLIN SODIUM,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:3506,Cefprozil,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:3534,Cephalexin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:6472,Lincomycin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:7025,Mupirocin,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:7963,PENICILLIN G POTASSIUM,MONDO:0021680,streptococcal infection,biolink:treats
UNII:4W0459ZA4V,cefprozil,MONDO:0021680,streptococcal infection,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021681,sexually transmitted disease,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0021697,chlamydia infectious disease,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021697,chlamydia infectious disease,biolink:treats
CHEBI:3514,Ceftriaxone disodium salt hemiheptahydrate,MONDO:0021697,chlamydia infectious disease,biolink:treats
CHEBI:3732,Clarithromycin,MONDO:0021697,chlamydia infectious disease,biolink:treats
CHEBI:6775,Mesalazine,MONDO:0021736,proctosigmoiditis,biolink:treats
UNII:W69HSF2416,Levocetirizine hydrochloride,MONDO:0021739,prurigo,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021747,Acanthamoeba infectious disease,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0021783,streptococcal sore throat,biolink:treats
CHEBI:2955,Azithromycin,MONDO:0021783,streptococcal sore throat,biolink:treats
CHEBI:3514,Ceftriaxone disodium salt hemiheptahydrate,MONDO:0021783,streptococcal sore throat,biolink:treats
CHEBI:27690,Acetazolamide,MONDO:0021811,acute mountain sickness,biolink:treats
CHEBI:28939,Acetylcysteine,MONDO:0021925,tracheobronchitis,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021932,infection by Trypanosoma gambiense,biolink:treats
CHEBI:34730,DOXYCYCLINE HYCLATE,MONDO:0021941,infection by Trypanosoma rhodesiense,biolink:treats
CHEBI:27953,Physostigmine,MONDO:0022007,water intoxication,biolink:treats
CHEBI:29108,Calcium cation,MONDO:0022007,water intoxication,biolink:treats
CHEBI:3312,Calcium chloride,MONDO:0022007,water intoxication,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,MONDO:0022103,chronic prostatitis,biolink:treats
CHEBI:63598,Levofloxacin,MONDO:0022103,chronic prostatitis,biolink:treats
CHEBI:17833,Gentamicin,MONDO:0022205,pustular psoriasis,biolink:treats
CHEBI:2361,ABACAVIR SULFATE,MONDO:0022205,pustular psoriasis,biolink:treats
CHEBI:44185,Methotrexate,MONDO:0022205,pustular psoriasis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:089658A12D,Guselkumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:09495UIM6V,Bimekizumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:5IB2J79MCX,Spesolimab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:6ZA31Y954Z,Brodalumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:90ZX3Q3FR7,Risankizumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:B72HH48FLU,Infliximab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:BTY153760O,Ixekizumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:DLG4EML025,Secukinumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:FYS6T7F842,Adalimumab,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:N0A21N6RAU,Deucravacitinib,MONDO:0022205,pustular psoriasis,biolink:treats
UNII:UMD07X179E,Certolizumab pegol,MONDO:0022205,pustular psoriasis,biolink:treats
PUBCHEM.COMPOUND:91820602,Hyaluronidase (human recombinant),MONDO:0022394,cervical intraepithelial neoplasia,biolink:treats
RXCUI:1597091,"L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 31 vaccine / L1 protein, human papillomavirus type 33 vaccine / L1 protein, human papillomavirus type 45 vaccine / L1 protein, human papillomavirus type 52 vaccine / L1 protein, human papillomavirus type 58 vaccine / L1 protein, human papillomavirus type 6 vaccine Injectable Product",MONDO:0022394,cervical intraepithelial neoplasia,biolink:treats
UNII:J2D279PEM5,Human papillomavirus type 18 L1 capsid protein antigen,MONDO:0022394,cervical intraepithelial neoplasia,biolink:treats
CHEBI:28304,Heparin,MONDO:0022430,persistent fetal circulation syndrome,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0022430,persistent fetal circulation syndrome,biolink:treats
CHEBI:63578,Iopromide,MONDO:0022749,non-neoplastic nevus,biolink:treats
CHEBI:4046,Cyproheptadine,MONDO:0022799,cold urticaria,biolink:treats
CHEBI:2361,ABACAVIR SULFATE,MONDO:0023297,guttate psoriasis,biolink:treats
CHEBI:9463,Testosterone cypionate,MONDO:0023305,heavy metal poisoning,biolink:treats
CHEBI:3746,clindamycin phosphate,MONDO:0023557,infective vaginitis,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0023557,infective vaginitis,biolink:treats
NameRes Failed,NameRes Failed,MONDO:0023557,infective vaginitis,biolink:treats
CHEBI:4911,Etoposide,MONDO:0023563,Kotzot-Richter syndrome,biolink:treats
CHEBI:28669,Bacitracin,MONDO:0023865,corneal infection,biolink:treats
CHEBI:138865,Mavorixafor,MONDO:0023880,WHIM syndrome,biolink:treats
CHEBI:9532,COCARBOXYLASE,MONDO:0024182,dry beriberi,biolink:treats
CHEBI:9532,COCARBOXYLASE,MONDO:0024183,wet beriberi,biolink:treats
CHEBI:17439,Cyanocobalamin,MONDO:0024270,parasitic intestinal disorder,biolink:treats
CHEBI:16684,Atropine,MONDO:0024275,amebic dysentery,biolink:treats
CHEBI:6909,Metronidazole,MONDO:0024275,amebic dysentery,biolink:treats
UNII:845NU6GJPS,PAROMOMYCIN SULFATE,MONDO:0024275,amebic dysentery,biolink:treats
RXCUI:20604,Cetacaine,MONDO:0024278,proctocolitis,biolink:treats
CHEBI:47499,Imipramine,MONDO:0024290,enuresis,biolink:treats
CHEBI:22652,Ascorbic acid,MONDO:0024298,vitamin deficiency disorder,biolink:treats
CHEBI:27470,Folic acid,MONDO:0024298,vitamin deficiency disorder,biolink:treats
CHEBI:36560,Zinc oxide,MONDO:0024298,vitamin deficiency disorder,biolink:treats
CHEBI:49544,Chromic cation,MONDO:0024298,vitamin deficiency disorder,biolink:treats
CHEBI:7916,"PANTOTHENIC ACID, RACEMIC",MONDO:0024298,vitamin deficiency disorder,biolink:treats
RXCUI:1087279,boron / calcium carbonate / cholecalciferol / folic acid / magnesium oxide / pyridoxine / vitamin B12 Oral Tablet,MONDO:0024298,vitamin deficiency disorder,biolink:treats
RXCUI:1090966,ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E Oral Solution,MONDO:0024298,vitamin deficiency disorder,biolink:treats
RXCUI:1305198,alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution,MONDO:0024298,vitamin deficiency disorder,biolink:treats
RXCUI:404991,Dialyvite 800,MONDO:0024298,vitamin deficiency disorder,biolink:treats
RXCUI:881173,MVC-Fluoride,MONDO:0024298,vitamin deficiency disorder,biolink:treats
UNII:G9WJT6RD29,Burosumab,MONDO:0024300,hypophosphatemic rickets,biolink:treats
CHEBI:422,L-Lactic acid,MONDO:0024304,ichthyosis vulgaris,biolink:treats
CHEBI:9180,SODIUM SALICYLATE,MONDO:0024304,ichthyosis vulgaris,biolink:treats
CHEBI:17833,Gentamicin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:2637,Amikacin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:28001,Vancomycin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:28864,Tobramycin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:28971,Ampicillin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:4735,Edetic acid,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:6472,Lincomycin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:71415,Nitrofurantoin,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:7967,PENICILLIN V POTASSIUM,MONDO:0024313,staphylococcal infection,biolink:treats
CHEBI:16347,Levocarnitine,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:22652,Ascorbic acid,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:3640,Chlorothiazide,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:3654,Chlorthalidone,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:48390,Cinacalcet,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:49701,Lanthanum III cation,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:5778,Hydrochlorothiazide,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:6030,Isoniazid,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:6801,Metformin,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:73272,CANAGLIFLOZIN,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:81579,Darbepoetin alfa,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:8382,Prednisone,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:85078,Dapagliflozin,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:9241,Spironolactone,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEBI:9637,Torasemide,MONDO:0024327,chronic renal failure syndrome,biolink:treats
CHEMBL.COMPOUND:CHEMBL2108290,epoetin theta,MONDO:0024327,chronic renal failure syndrome,biolink:treats
DRUGBANK:DB00083,Botulinum toxin type A,MONDO:0024327,chronic renal failure syndrome,biolink:treats
MESH:C530192,epoetin zeta,MONDO:0024327,chronic renal failure syndrome,biolink:treats
PUBCHEM.COMPOUND:92043599,erythropoietin,MONDO:0024327,chronic renal failure syndrome,biolink:treats
UNII:474EI5756Y,EPOETIN DELTA,MONDO:0024327,chronic renal failure syndrome,biolink:treats
UNII:DE2O63YV8R,Finerenone,MONDO:0024327,chronic renal failure syndrome,biolink:treats
UNII:LR3UXN0193,Methoxy polyethylene glycol-epoetin beta,MONDO:0024327,chronic renal failure syndrome,biolink:treats
UNII:PQX0D8J21J,Cetuximab,MONDO:0024331,colorectal carcinoma,biolink:treats
CHEBI:291342,Desloratadine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:2950,Azelastine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:3001,beclometasone,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:31397,Ciclesonide,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:3398,Carbinoxamine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:3561,Cetirizine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:4046,Cyproheptadine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:4464,Dexchlorpheniramine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:5134,Fluticasone,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:6888,Methylprednisolone,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:6993,MONTELUKAST SODIUM,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:8378,Prednisolone,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:8382,Prednisone,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:8461,Promethazine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:91495,ipratropium,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:94559,Levocetirizine,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:9667,Triamcinolone,MONDO:0024332,perennial allergic rhinitis,biolink:treats
CHEBI:6456,Lidocaine,MONDO:0024333,sciatica,biolink:treats
CHEBI:46345,Fluorouracil,MONDO:0024336,vulvar adenocarcinoma,biolink:treats
CHEBI:135934,Selenium Sulfide,MONDO:0024343,pityriasis simplex,biolink:treats
CHEBI:17833,Gentamicin,MONDO:0024355,respiratory tract infectious disorder,biolink:treats
CHEBI:2637,Amikacin,MONDO:0024355,respiratory tract infectious disorder,biolink:treats
CHEBI:2676,Amoxicillin,MONDO:0024355,respiratory tract infectious disorder,biolink:treats
CHEBI:27902,Tetracycline,MONDO:0024355,respiratory tract infectious disorder,biolink:treats
CHEBI:28971,Ampicillin,MONDO:0024355,respiratory tract infectious disorder,biolink:treats
